date;air_district1;avg_temp;rain_amount;sunshine_hours;wind_speed;snowfall
29.01.2017;Ōsaka-fu;7.3;5;2.7;2;0
30.01.2017;Ōsaka-fu;9.1;3;3.3;2.9;0
31.01.2017;Ōsaka-fu;4.4;0;4.2;2.5;0
1.02.2017;Ōsaka-fu;4.4;0;4;1.9;0
2.02.2017;Ōsaka-fu;5.8;0;2.3;2.5;0
3.02.2017;Ōsaka-fu;7.8;0;5;2.4;0
4.02.2017;Ōsaka-fu;7.4;0;9.9;1.2;0
5.02.2017;Ōsaka-fu;7;15;0;1.9;0
6.02.2017;Ōsaka-fu;7.5;0.5;4.8;3.8;0
7.02.2017;Ōsaka-fu;4.5;0;4;3.1;0
8.02.2017;Ōsaka-fu;5.4;0;3.7;2.1;0
9.02.2017;Ōsaka-fu;3.9;6;0.1;1.9;0
10.02.2017;Ōsaka-fu;4.2;0;5.9;3.8;0
11.02.2017;Ōsaka-fu;3.2;0;4.8;3.1;0
12.02.2017;Ōsaka-fu;3.4;0;6.2;1.5;0
13.02.2017;Ōsaka-fu;4.4;0;3.1;1.7;0
14.02.2017;Ōsaka-fu;4.6;0;3.9;2.2;0
15.02.2017;Ōsaka-fu;6.5;0;7.3;1.5;0
16.02.2017;Ōsaka-fu;7.7;0;9.1;1.4;0
17.02.2017;Ōsaka-fu;9.6;5.5;0;2;0
18.02.2017;Ōsaka-fu;7.9;0;3.2;2.5;0
19.02.2017;Ōsaka-fu;6.5;0;10.8;2.2;0
20.02.2017;Ōsaka-fu;9.3;4.5;0.5;3.3;0
21.02.2017;Ōsaka-fu;4.7;0;6.8;3.2;0
22.02.2017;Ōsaka-fu;6.4;1;5.2;1.4;0
23.02.2017;Ōsaka-fu;10;12.5;0;3;0
24.02.2017;Ōsaka-fu;5.7;0;4.4;2.6;0
25.02.2017;Ōsaka-fu;6.5;0;10;1.9;0
26.02.2017;Ōsaka-fu;8.1;0;8.6;1.8;0
27.02.2017;Ōsaka-fu;6.4;0;10.3;3.5;0
28.02.2017;Ōsaka-fu;6.3;0;10.4;2.2;0
1.03.2017;Ōsaka-fu;7.3;0;5.5;2.1;0
2.03.2017;Ōsaka-fu;9.6;1;5.2;3.4;0
3.03.2017;Ōsaka-fu;8.3;0;4.3;2.5;0
4.03.2017;Ōsaka-fu;9;0;8.8;1.8;0
5.03.2017;Ōsaka-fu;10.9;0;6.4;1.7;0
6.03.2017;Ōsaka-fu;10.2;1.5;0.6;2;0
7.03.2017;Ōsaka-fu;6.9;0;4.4;3.4;0
8.03.2017;Ōsaka-fu;5.8;0;9.4;3.5;0
9.03.2017;Ōsaka-fu;7;0;6.9;3.2;0
10.03.2017;Ōsaka-fu;8.3;0;3.7;2.7;0
11.03.2017;Ōsaka-fu;7.5;0;5.8;2.4;0
12.03.2017;Ōsaka-fu;8.4;0;10.2;1.2;0
13.03.2017;Ōsaka-fu;10.1;0;0.2;2.2;0
14.03.2017;Ōsaka-fu;9.2;0;3.9;3.9;0
15.03.2017;Ōsaka-fu;7.3;0;6.2;3.5;0
16.03.2017;Ōsaka-fu;8.2;0;5.3;2.5;0
17.03.2017;Ōsaka-fu;8.6;0;9.9;2;0
18.03.2017;Ōsaka-fu;9.3;0;6.2;1.4;0
19.03.2017;Ōsaka-fu;11;0;10.6;1.5;0
20.03.2017;Ōsaka-fu;12.8;0;8.4;2.1;0
21.03.2017;Ōsaka-fu;9.5;23;0.4;2.7;0
22.03.2017;Ōsaka-fu;9.6;0;7.2;2.8;0
23.03.2017;Ōsaka-fu;10.1;0;3.9;1.3;0
24.03.2017;Ōsaka-fu;9;0;8.4;3.5;0
25.03.2017;Ōsaka-fu;8.8;0;5.1;1.8;0
26.03.2017;Ōsaka-fu;9.3;3.5;3.8;2.6;0
27.03.2017;Ōsaka-fu;9.9;0;7.9;2.8;0
28.03.2017;Ōsaka-fu;9.4;1.5;9.8;1.9;0
29.03.2017;Ōsaka-fu;11.3;0;8.7;2;0
30.03.2017;Ōsaka-fu;14.2;0;9.7;2.2;0
31.03.2017;Ōsaka-fu;8.4;16;0;3.5;0
1.04.2017;Ōsaka-fu;8.5;1;2.9;2.5;0
2.04.2017;Ōsaka-fu;10;0;12.1;2.4;0
3.04.2017;Ōsaka-fu;11.7;0;11.8;2.7;0
4.04.2017;Ōsaka-fu;14.5;0;11.9;1.7;0
5.04.2017;Ōsaka-fu;15.4;0;3.3;1.7;0
6.04.2017;Ōsaka-fu;17.1;1.5;0.9;2.2;0
7.04.2017;Ōsaka-fu;17.2;11;0;1.6;0
8.04.2017;Ōsaka-fu;18.1;3;0;1.6;0
9.04.2017;Ōsaka-fu;15.5;2.5;0.4;3;0
10.04.2017;Ōsaka-fu;12.8;0;1.3;3.6;0
11.04.2017;Ōsaka-fu;12.9;8.5;0;4.1;0
12.04.2017;Ōsaka-fu;13.1;0;4;2.8;0
13.04.2017;Ōsaka-fu;13.1;0;11.7;2.1;0
14.04.2017;Ōsaka-fu;16.7;0;11.6;2.5;0
15.04.2017;Ōsaka-fu;18.8;0;4.7;2.7;0
16.04.2017;Ōsaka-fu;19.8;0;12;2;0
17.04.2017;Ōsaka-fu;18.6;41;0.7;1.8;0
18.04.2017;Ōsaka-fu;18.6;5.5;7.9;3.7;0
19.04.2017;Ōsaka-fu;17.2;0.5;8.9;3.8;0
20.04.2017;Ōsaka-fu;15.5;0;4.7;1.4;0
21.04.2017;Ōsaka-fu;16.5;0;1.9;1.9;0
22.04.2017;Ōsaka-fu;15.3;0;10.3;3.8;0
23.04.2017;Ōsaka-fu;14.6;0;13;2.4;0
24.04.2017;Ōsaka-fu;17;0;12.5;2.6;0
25.04.2017;Ōsaka-fu;18.3;0;7.2;2.4;0
26.04.2017;Ōsaka-fu;15.8;17.5;0;1.7;0
27.04.2017;Ōsaka-fu;15.5;2;7.5;3.1;0
28.04.2017;Ōsaka-fu;16.1;0;12.7;2.4;0
29.04.2017;Ōsaka-fu;17.5;0;10.7;2.4;0
30.04.2017;Ōsaka-fu;19.1;0;12.4;2.1;0
1.05.2017;Ōsaka-fu;19.6;0;8.2;2.8;0
2.05.2017;Ōsaka-fu;17.8;0;12.1;2.3;0
3.05.2017;Ōsaka-fu;19;0;3.7;2.1;0
4.05.2017;Ōsaka-fu;20;0;8.3;3;0
5.05.2017;Ōsaka-fu;21;0;10.5;2.4;0
6.05.2017;Ōsaka-fu;19.9;0;0.6;1.6;0
7.05.2017;Ōsaka-fu;20.6;0;10.5;2.7;0
8.05.2017;Ōsaka-fu;22.3;0;12.1;2.6;0
9.05.2017;Ōsaka-fu;19.3;7.5;0;2.3;0
10.05.2017;Ōsaka-fu;19;0.5;3.7;3.4;0
11.05.2017;Ōsaka-fu;20.5;0;9.3;3;0
12.05.2017;Ōsaka-fu;22.7;3.5;6.4;1.7;0
13.05.2017;Ōsaka-fu;17.8;51;0;2.4;0
14.05.2017;Ōsaka-fu;21;0;11.2;2.1;0
15.05.2017;Ōsaka-fu;20.8;0;7.8;2.8;0
16.05.2017;Ōsaka-fu;18.9;0;4;1.9;0
17.05.2017;Ōsaka-fu;19.1;0;7.4;2.6;0
18.05.2017;Ōsaka-fu;20.5;0;13.6;2.3;0
19.05.2017;Ōsaka-fu;21.9;0;13.6;2.2;0
20.05.2017;Ōsaka-fu;23.5;0;13.1;1.8;0
21.05.2017;Ōsaka-fu;23.7;0;11.2;2;0
22.05.2017;Ōsaka-fu;23.8;0;12.9;2.4;0
23.05.2017;Ōsaka-fu;23.3;0;8.2;2.4;0
24.05.2017;Ōsaka-fu;21.9;3.5;0;1.4;0
25.05.2017;Ōsaka-fu;21;30;0.8;1.6;0
26.05.2017;Ōsaka-fu;22.3;0;7.1;2.9;0
27.05.2017;Ōsaka-fu;19.6;0;10;2.8;0
28.05.2017;Ōsaka-fu;21.1;0;12.6;2;0
29.05.2017;Ōsaka-fu;23.4;0;12.4;2.2;0
30.05.2017;Ōsaka-fu;25.1;0;9.5;2;0
31.05.2017;Ōsaka-fu;24;0;5;2;0
1.06.2017;Ōsaka-fu;23.1;25.5;8.3;2.6;0
1.01.2016;Shizuoka-ken;6.8;0;9.5;1.2;0
2.01.2016;Shizuoka-ken;8.5;0;9.1;2.1;0
3.01.2016;Shizuoka-ken;9.2;0;5.1;1.4;0
4.01.2016;Shizuoka-ken;10;0;9.5;1.4;0
5.01.2016;Shizuoka-ken;10.6;0;8.2;1.3;0
6.01.2016;Shizuoka-ken;11;0;0.8;1.5;0
7.01.2016;Shizuoka-ken;10.6;0;9.2;2.6;0
8.01.2016;Shizuoka-ken;8.2;0;9.2;2.7;0
9.01.2016;Shizuoka-ken;7.7;0;9.5;1.5;0
10.01.2016;Shizuoka-ken;7.3;0;9.6;1.5;0
11.01.2016;Shizuoka-ken;7.3;0;6;1.5;0
12.01.2016;Shizuoka-ken;7.1;0;0.4;2.8;0
13.01.2016;Shizuoka-ken;6.8;0;9.4;2.3;0
14.01.2016;Shizuoka-ken;7.8;0;9.3;2.9;0
15.01.2016;Shizuoka-ken;6.5;0;8.5;1.6;0
16.01.2016;Shizuoka-ken;6.6;0;9.5;1.4;0
17.01.2016;Shizuoka-ken;7.6;4;4.2;2.5;0
18.01.2016;Shizuoka-ken;8.5;32.5;3;3.2;0
19.01.2016;Shizuoka-ken;4.7;0;8.2;4.9;0
20.01.2016;Shizuoka-ken;5.4;0;9.7;3.4;0
21.01.2016;Shizuoka-ken;5.2;0;7.7;1.2;0
22.01.2016;Shizuoka-ken;6.9;0;8.9;1.6;0
23.01.2016;Shizuoka-ken;5.5;0.5;0;1.7;0
24.01.2016;Shizuoka-ken;2.2;0;9.5;4.8;0
25.01.2016;Shizuoka-ken;2.2;0;9.7;1.9;0
26.01.2016;Shizuoka-ken;3.9;0;9.7;1.7;0
27.01.2016;Shizuoka-ken;5.3;0;9.5;1.4;0
28.01.2016;Shizuoka-ken;7;0;9.6;1.4;0
29.01.2016;Shizuoka-ken;7.4;70;0;2.6;0
30.01.2016;Shizuoka-ken;7.1;8;0;3.2;0
31.01.2016;Shizuoka-ken;8.3;0;4.4;1.8;0
1.02.2016;Shizuoka-ken;6.5;0;0.1;1.8;0
2.02.2016;Shizuoka-ken;7.2;0;6.6;2.1;0
3.02.2016;Shizuoka-ken;6.1;0;6.6;1.9;0
4.02.2016;Shizuoka-ken;6.1;0;9.6;1.8;0
5.02.2016;Shizuoka-ken;6.9;0;9.5;1.5;0
6.02.2016;Shizuoka-ken;7.4;0;4.8;1.9;0
7.02.2016;Shizuoka-ken;6.9;0;9.1;2.3;0
8.02.2016;Shizuoka-ken;5.9;0;8.9;1.9;0
9.02.2016;Shizuoka-ken;7.5;0;8.9;3.7;0
10.02.2016;Shizuoka-ken;5.8;0;10.2;1.6;0
11.02.2016;Shizuoka-ken;6.9;0;10.2;1.3;0
12.02.2016;Shizuoka-ken;7.9;0;0;1.5;0
13.02.2016;Shizuoka-ken;12.6;29;3.7;1.2;0
14.02.2016;Shizuoka-ken;18.3;80;2.6;4.2;0
15.02.2016;Shizuoka-ken;12.1;0;8.5;3.9;0
16.02.2016;Shizuoka-ken;6.5;0;10.4;3.3;0
17.02.2016;Shizuoka-ken;7.5;0;10.3;3.9;0
18.02.2016;Shizuoka-ken;6.9;0;8.2;1.8;0
19.02.2016;Shizuoka-ken;10.7;0;10.2;2.3;0
20.02.2016;Shizuoka-ken;9.4;41;0;1.7;0
21.02.2016;Shizuoka-ken;13.3;0;10.3;3.2;0
22.02.2016;Shizuoka-ken;9.1;0;1;1.4;0
23.02.2016;Shizuoka-ken;10.7;0;6.7;2.3;0
24.02.2016;Shizuoka-ken;8.8;0;1.9;2.5;0
25.02.2016;Shizuoka-ken;6.3;0;10.4;2.4;0
26.02.2016;Shizuoka-ken;6;0;10;2.4;0
27.02.2016;Shizuoka-ken;7.8;0;9.9;2.2;0
28.02.2016;Shizuoka-ken;10;0;10.4;1.7;0
29.02.2016;Shizuoka-ken;10.1;7.5;1.2;2.6;0
1.03.2016;Shizuoka-ken;6.3;0;10.8;2.6;0
2.03.2016;Shizuoka-ken;6.7;0;10.8;2;0
3.03.2016;Shizuoka-ken;10.7;0;10.9;2.2;0
4.03.2016;Shizuoka-ken;11.5;0;10.6;1.9;0
5.03.2016;Shizuoka-ken;13.2;0;6.5;1.6;0
6.03.2016;Shizuoka-ken;14;11;3.4;1.4;0
7.03.2016;Shizuoka-ken;14.3;86;0;1.8;0
8.03.2016;Shizuoka-ken;15.4;0;8.3;1.4;0
9.03.2016;Shizuoka-ken;11.9;49.5;0;2.6;0
10.03.2016;Shizuoka-ken;8.6;0.5;0;3.1;0
11.03.2016;Shizuoka-ken;7.3;0;0.1;3.6;0
12.03.2016;Shizuoka-ken;8.7;0;8.1;2.7;0
13.03.2016;Shizuoka-ken;9;0;6.2;2.1;0
14.03.2016;Shizuoka-ken;7.8;37;0;2.4;0
15.03.2016;Shizuoka-ken;9.7;0;8;1.9;0
16.03.2016;Shizuoka-ken;10.8;0;4.3;2;0
17.03.2016;Shizuoka-ken;12;0;11.4;1.6;0
18.03.2016;Shizuoka-ken;13.5;3.5;7.9;1.6;0
19.03.2016;Shizuoka-ken;15.3;42;2;1.4;0
20.03.2016;Shizuoka-ken;14;0;0.7;2.7;0
21.03.2016;Shizuoka-ken;11.4;0.5;3.4;3;0
22.03.2016;Shizuoka-ken;11.9;0;9.2;2.9;0
23.03.2016;Shizuoka-ken;12.5;0;6.8;2;0
24.03.2016;Shizuoka-ken;9.9;0;2.7;4.2;0
25.03.2016;Shizuoka-ken;9.6;0;6.7;2.4;0
26.03.2016;Shizuoka-ken;10.5;0;8.7;2.8;0
27.03.2016;Shizuoka-ken;11.8;0;9.3;2.2;0
28.03.2016;Shizuoka-ken;11.6;0.5;4.9;2;0
29.03.2016;Shizuoka-ken;12.5;0;9.7;2;0
30.03.2016;Shizuoka-ken;15.6;0;7.3;2.9;0
31.03.2016;Shizuoka-ken;15;0;8.2;2.3;0
1.04.2016;Shizuoka-ken;14.1;1;0;2.5;0
2.04.2016;Shizuoka-ken;13.6;0.5;0.4;3.6;0
3.04.2016;Shizuoka-ken;15.3;6.5;0.7;1.5;0
4.04.2016;Shizuoka-ken;17.1;59.5;1.1;2.1;0
5.04.2016;Shizuoka-ken;14.3;0;2.2;3;0
6.04.2016;Shizuoka-ken;15;0;6.8;1.6;0
7.04.2016;Shizuoka-ken;14.9;78.5;0;2.5;0
8.04.2016;Shizuoka-ken;17.6;0;3.8;1.8;0
9.04.2016;Shizuoka-ken;16.6;0;8.6;1.8;0
10.04.2016;Shizuoka-ken;15.7;0;1.6;1.4;0
11.04.2016;Shizuoka-ken;15.6;0;10.8;3.8;0
12.04.2016;Shizuoka-ken;12.3;0;5.2;2.5;0
13.04.2016;Shizuoka-ken;14.7;14;1.5;2.2;0
14.04.2016;Shizuoka-ken;17.1;36;1;1.7;0
15.04.2016;Shizuoka-ken;18.4;0;10.8;2.1;0
16.04.2016;Shizuoka-ken;16.6;0;11.4;2.1;0
17.04.2016;Shizuoka-ken;18.1;87;1;2.8;0
18.04.2016;Shizuoka-ken;18.7;0;5.4;2.4;0
19.04.2016;Shizuoka-ken;18.6;0;12.1;2.5;0
20.04.2016;Shizuoka-ken;16.1;0;11.1;2.6;0
21.04.2016;Shizuoka-ken;15.6;45.5;0;1.7;0
22.04.2016;Shizuoka-ken;19;3;9.4;2.2;0
23.04.2016;Shizuoka-ken;18.5;0.5;2.8;2.3;0
24.04.2016;Shizuoka-ken;17.8;0;2.6;2.6;0
25.04.2016;Shizuoka-ken;18.5;0;8.9;2;0
26.04.2016;Shizuoka-ken;18.9;0;11.9;2.1;0
27.04.2016;Shizuoka-ken;17.8;9.5;0;1.3;0
28.04.2016;Shizuoka-ken;16.7;18.5;0;1.8;0
29.04.2016;Shizuoka-ken;17.2;1;3.6;1.9;0
30.04.2016;Shizuoka-ken;16.8;0;12.3;2.2;0
1.05.2016;Shizuoka-ken;20.8;0;9.6;2.9;0
2.05.2016;Shizuoka-ken;19.6;0;5.9;2;0
3.05.2016;Shizuoka-ken;19.6;1;6.4;1.9;0
4.05.2016;Shizuoka-ken;22.1;55;11.2;4.3;0
5.05.2016;Shizuoka-ken;22.9;0;12.6;3.5;0
6.05.2016;Shizuoka-ken;18;5.5;0.6;2;0
7.05.2016;Shizuoka-ken;18.6;0.5;5.6;2.7;0
8.05.2016;Shizuoka-ken;19.9;0;9.2;2.1;0
9.05.2016;Shizuoka-ken;17.1;14.5;0;1.7;0
10.05.2016;Shizuoka-ken;18.3;24;0.6;1.3;0
11.05.2016;Shizuoka-ken;21.2;40.5;0.1;3.4;0
12.05.2016;Shizuoka-ken;19.8;0;12.8;1.8;0
13.05.2016;Shizuoka-ken;19.8;0;10.4;2;0
14.05.2016;Shizuoka-ken;21.9;0;9.4;2.4;0
15.05.2016;Shizuoka-ken;19;0;8.3;2.7;0
16.05.2016;Shizuoka-ken;18.9;2.5;0.5;1.7;0
17.05.2016;Shizuoka-ken;18.9;100.5;0;1.6;0
18.05.2016;Shizuoka-ken;20.1;0;13.2;2;0
19.05.2016;Shizuoka-ken;20.7;0;11.5;2.3;0
20.05.2016;Shizuoka-ken;18.5;0;6.2;2.7;0
21.05.2016;Shizuoka-ken;18.8;0;12;1.9;0
22.05.2016;Shizuoka-ken;21.7;0;13;1.7;0
23.05.2016;Shizuoka-ken;21.9;0;11.8;1.7;0
24.05.2016;Shizuoka-ken;21.9;0;10.2;2;0
25.05.2016;Shizuoka-ken;21.9;0;0.2;1.9;0
26.05.2016;Shizuoka-ken;21.4;0;0.2;1.4;0
27.05.2016;Shizuoka-ken;21.6;11;3.3;2.3;0
28.05.2016;Shizuoka-ken;19.6;0;0;1.1;0
29.05.2016;Shizuoka-ken;20.9;0.5;9.8;1.9;0
30.05.2016;Shizuoka-ken;18.9;12;0;2.9;0
31.05.2016;Shizuoka-ken;20.4;0;2.1;1.7;0
1.06.2016;Shizuoka-ken;21.5;0;7.9;1.9;0
2.06.2016;Shizuoka-ken;20.1;0;4.9;1.9;0
3.06.2016;Shizuoka-ken;20.1;0;9.7;2.5;0
4.06.2016;Shizuoka-ken;21.1;0.5;5.7;2.4;0
5.06.2016;Shizuoka-ken;18.9;4;2.4;1.5;0
6.06.2016;Shizuoka-ken;21.2;0;9;2.2;0
7.06.2016;Shizuoka-ken;21.2;2;0.1;1.7;0
8.06.2016;Shizuoka-ken;22.4;3;11.8;2.1;0
9.06.2016;Shizuoka-ken;21.9;0;0;1.6;0
10.06.2016;Shizuoka-ken;24.1;0;8.9;2.3;0
11.06.2016;Shizuoka-ken;22.9;0;9.7;2;0
12.06.2016;Shizuoka-ken;22.9;3;7.7;1.8;0
13.06.2016;Shizuoka-ken;22.2;26.5;0;1.8;0
14.06.2016;Shizuoka-ken;22.2;3;0.6;1.9;0
15.06.2016;Shizuoka-ken;22.7;0;3.3;1.7;0
16.06.2016;Shizuoka-ken;21.7;8.5;0;1.9;0
17.06.2016;Shizuoka-ken;25;0;6.5;1.8;0
18.06.2016;Shizuoka-ken;26;0;11.5;1.8;0
19.06.2016;Shizuoka-ken;22.8;1;0.9;1.7;0
20.06.2016;Shizuoka-ken;24.4;0;6.4;2;0
21.06.2016;Shizuoka-ken;23;33;2.8;2.1;0
22.06.2016;Shizuoka-ken;23.4;3.5;0.1;1.6;0
23.06.2016;Shizuoka-ken;25.2;80.5;4.5;2;0
24.06.2016;Shizuoka-ken;23.6;4;1.1;2.2;0
25.06.2016;Shizuoka-ken;27.2;28;3.9;3.6;0
26.06.2016;Shizuoka-ken;24.8;0;10.6;2.6;0
27.06.2016;Shizuoka-ken;23.8;1.5;9.2;1.9;0
28.06.2016;Shizuoka-ken;20;64.5;0;1.8;0
29.06.2016;Shizuoka-ken;21.6;1;0.2;1.9;0
30.06.2016;Shizuoka-ken;22.4;0;0;1.3;0
1.07.2016;Shizuoka-ken;24.8;0;3.8;1.5;0
2.07.2016;Shizuoka-ken;27.1;0;7.4;2.3;0
3.07.2016;Shizuoka-ken;29.5;0;12;3.1;0
4.07.2016;Shizuoka-ken;28.5;0;11.5;2.1;0
5.07.2016;Shizuoka-ken;24.9;0;3;2.6;0
6.07.2016;Shizuoka-ken;24.7;0;9.1;2.5;0
7.07.2016;Shizuoka-ken;27.3;0;11.8;2.3;0
8.07.2016;Shizuoka-ken;25.1;0;0;1.7;0
9.07.2016;Shizuoka-ken;22.5;66.5;0;1.5;0
10.07.2016;Shizuoka-ken;25;0;6.4;1.7;0
11.07.2016;Shizuoka-ken;26.1;0;10.6;1.9;0
12.07.2016;Shizuoka-ken;25.7;0;2.2;1.5;0
13.07.2016;Shizuoka-ken;26.2;0;2.2;1.3;0
14.07.2016;Shizuoka-ken;28.7;0;11.3;2.3;0
15.07.2016;Shizuoka-ken;26.2;0;4.3;2.5;0
16.07.2016;Shizuoka-ken;24.8;0;2.1;2.4;0
17.07.2016;Shizuoka-ken;26.9;0;8.2;2;0
18.07.2016;Shizuoka-ken;28.2;0;9.8;2;0
19.07.2016;Shizuoka-ken;27.6;0;6.9;2.1;0
20.07.2016;Shizuoka-ken;26.9;0;6.2;1.9;0
21.07.2016;Shizuoka-ken;26.3;0;3;1.9;0
22.07.2016;Shizuoka-ken;24.3;0;0.4;3.2;0
23.07.2016;Shizuoka-ken;24.4;0;2.9;2.4;0
24.07.2016;Shizuoka-ken;24.8;0;4.7;2;0
25.07.2016;Shizuoka-ken;25.1;0;6.5;1.7;0
26.07.2016;Shizuoka-ken;23.4;2.5;0;1.2;0
27.07.2016;Shizuoka-ken;23.1;9;0.1;1.3;0
28.07.2016;Shizuoka-ken;25.9;0;5.6;1.5;0
29.07.2016;Shizuoka-ken;26.6;0;9.8;1.9;0
30.07.2016;Shizuoka-ken;26.6;0;13;1.9;0
31.07.2016;Shizuoka-ken;28.5;0;12.2;1.9;0
1.08.2016;Shizuoka-ken;28.3;0;6;2;0
2.08.2016;Shizuoka-ken;27.3;4;2.8;1.9;0
3.08.2016;Shizuoka-ken;26.9;3;5.5;1.7;0
4.08.2016;Shizuoka-ken;27.6;0;11.2;1.9;0
5.08.2016;Shizuoka-ken;27.8;0;10.7;1.9;0
6.08.2016;Shizuoka-ken;28.3;0;9.4;1.7;0
7.08.2016;Shizuoka-ken;29.5;0;12.4;2.6;0
8.08.2016;Shizuoka-ken;29.8;0;11.3;1.9;0
9.08.2016;Shizuoka-ken;30.9;0;10.9;1.8;0
10.08.2016;Shizuoka-ken;29.6;0;10.4;2;0
11.08.2016;Shizuoka-ken;28.5;0;9.7;2;0
12.08.2016;Shizuoka-ken;27.8;0;1.5;2.7;0
13.08.2016;Shizuoka-ken;27.4;0;6.9;2.2;0
14.08.2016;Shizuoka-ken;25.1;1.5;0.1;1.8;0
15.08.2016;Shizuoka-ken;25.5;35.5;1.2;1.4;0
16.08.2016;Shizuoka-ken;29.1;0.5;11.9;2.6;0
17.08.2016;Shizuoka-ken;29.8;0;10.9;2.6;0
18.08.2016;Shizuoka-ken;28.3;2.5;3.5;1.7;0
19.08.2016;Shizuoka-ken;29.2;0;8.8;2.2;0
20.08.2016;Shizuoka-ken;29.2;0;6.5;2.7;0
21.08.2016;Shizuoka-ken;29.1;0;10.7;2.5;0
22.08.2016;Shizuoka-ken;26.8;8.5;0.7;2.5;0
23.08.2016;Shizuoka-ken;27;2;4.1;1.5;0
24.08.2016;Shizuoka-ken;28;0;4;2;0
25.08.2016;Shizuoka-ken;28.2;0;11.7;2;0
26.08.2016;Shizuoka-ken;28;0;12.3;2.2;0
27.08.2016;Shizuoka-ken;26.3;4;3.5;2;0
28.08.2016;Shizuoka-ken;25.5;2.5;4.9;3.3;0
29.08.2016;Shizuoka-ken;28.8;0;6.8;3.4;0
30.08.2016;Shizuoka-ken;25.9;24.5;5.7;3.2;0
31.08.2016;Shizuoka-ken;26.1;0;9.9;2.5;0
1.09.2016;Shizuoka-ken;26.2;0;10.5;1.7;0
2.09.2016;Shizuoka-ken;27.5;0;10.3;2;0
3.09.2016;Shizuoka-ken;28.6;0;8.2;2.9;0
4.09.2016;Shizuoka-ken;27.7;0.5;5.2;1.6;0
5.09.2016;Shizuoka-ken;27.8;0;3.2;1.6;0
6.09.2016;Shizuoka-ken;27.5;0;5.6;2;0
7.09.2016;Shizuoka-ken;27.1;18.5;6.7;2.4;0
8.09.2016;Shizuoka-ken;26.1;33;0.3;1.8;0
9.09.2016;Shizuoka-ken;26.9;0;9.5;1.8;0
10.09.2016;Shizuoka-ken;26.6;0;10.6;2;0
11.09.2016;Shizuoka-ken;25.7;0;4.5;2.7;0
12.09.2016;Shizuoka-ken;26.4;0;2.6;2;0
13.09.2016;Shizuoka-ken;25.2;54;0.2;1.9;0
14.09.2016;Shizuoka-ken;24.2;29;0;2.2;0
15.09.2016;Shizuoka-ken;25.2;1;0.7;1.5;0
16.09.2016;Shizuoka-ken;24.8;0.5;1.6;1.7;0
17.09.2016;Shizuoka-ken;25.1;0;0.5;1.4;0
18.09.2016;Shizuoka-ken;25.6;3.5;0;2.4;0
19.09.2016;Shizuoka-ken;24.8;3;1.8;2.1;0
20.09.2016;Shizuoka-ken;21.5;77.5;0;3.7;0
21.09.2016;Shizuoka-ken;22.4;1;0.6;3.2;0
22.09.2016;Shizuoka-ken;21.5;8.5;0;2;0
23.09.2016;Shizuoka-ken;22.7;65.5;0;1.1;0
24.09.2016;Shizuoka-ken;21.8;78;0;1.4;0
25.09.2016;Shizuoka-ken;23.5;0;3.4;1.3;0
26.09.2016;Shizuoka-ken;24.9;0;6.4;1.3;0
27.09.2016;Shizuoka-ken;26.3;0;10.3;1.8;0
28.09.2016;Shizuoka-ken;26.6;2.5;3.6;1.9;0
29.09.2016;Shizuoka-ken;27.6;0;5.7;2.8;0
30.09.2016;Shizuoka-ken;23.1;0;0.2;3.5;0
1.10.2016;Shizuoka-ken;21.2;2;0;2.2;0
2.10.2016;Shizuoka-ken;22.5;0.5;0;0.8;0
3.10.2016;Shizuoka-ken;22.8;6.5;0;1.1;0
4.10.2016;Shizuoka-ken;23.9;0;5.2;1.3;0
5.10.2016;Shizuoka-ken;24.4;29;1.7;2.3;0
6.10.2016;Shizuoka-ken;25.6;0;9.7;2;0
7.10.2016;Shizuoka-ken;22.7;0;4.9;3;0
8.10.2016;Shizuoka-ken;22.9;11;1.6;2.1;0
9.10.2016;Shizuoka-ken;24.3;13;0.1;3.1;0
10.10.2016;Shizuoka-ken;20.5;0;4.8;3.4;0
11.10.2016;Shizuoka-ken;19.7;0;3.5;3;0
12.10.2016;Shizuoka-ken;19.4;0;6;1.5;0
13.10.2016;Shizuoka-ken;18.5;0;0.7;3.1;0
14.10.2016;Shizuoka-ken;18.1;0;4.2;2.6;0
15.10.2016;Shizuoka-ken;18.2;0;10.6;1.7;0
16.10.2016;Shizuoka-ken;19.9;0;7.3;2;0
17.10.2016;Shizuoka-ken;19.1;60.5;0;1.9;0
18.10.2016;Shizuoka-ken;21.9;0;9.4;1.4;0
19.10.2016;Shizuoka-ken;22.6;1;7.1;1.9;0
20.10.2016;Shizuoka-ken;22;0;9.9;1.3;0
21.10.2016;Shizuoka-ken;20.7;0;2.8;2.1;0
22.10.2016;Shizuoka-ken;19.8;0;3;1.5;0
23.10.2016;Shizuoka-ken;19.8;0;3.4;1.8;0
24.10.2016;Shizuoka-ken;16.9;1;1.7;2.6;0
25.10.2016;Shizuoka-ken;15.5;7;0.6;1.9;0
26.10.2016;Shizuoka-ken;20.8;1;10.3;1.6;0
27.10.2016;Shizuoka-ken;21.1;0;6.8;1.9;0
28.10.2016;Shizuoka-ken;17.8;42;0;1.4;0
29.10.2016;Shizuoka-ken;18.4;0;0.8;2.4;0
30.10.2016;Shizuoka-ken;14.4;1.5;1.6;3.2;0
